habitaciones;baÒos;parqueaderos;area_construida_m2;area_privada_m2;estrato;estado;antig¸edad_aÒos;administracion;precio_m2;Ascensor;Circuito cerrado de TV;Parqueadero Visitantes;Porteria/ Recepcion;Zonas Verdes;Salon Comunal;Balcon;Barra estilo americano;Calentador;Chimenea;Citofono;Cocina Integral;Terraza;Vigilancia;Parques cercanos;Estudio;Patio;Deposito / Bodega;nombre;ubicacion;precio
3;1;1;53;53;3;Bueno;16 a 30  ;†169.500 COP;†3.490.566,04  ;0;0;0;1;1;1;0;0;0;0;1;0;0;1;0;1;0;0;Apartamento;Santa teresa;185000000
3;2;2;130;0;6;No definida;16 a 30  ;†733.000 COP;†7.538.461,54  ;1;1;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;Apartamento;Los rosales;980000000
3;5;2;270;250;6;No definida;16 a 30  ;†1.600.000 COP;†5.000.000  ;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;Apartamento;Bosque de Pinos;1350000000
2;1;0;43;38;2;No definida;1 a 8  ;†199.000 COP;†4.186.046,51  ;1;0;0;1;0;1;0;1;1;0;1;1;0;1;0;0;0;0;Apartamento;Las flores;180000000
2;3;1;88;88;4;No definida;9 a 15  ;No definida;†5.113.636,36  ;0;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;Apartamento;Cedritos;450000000
3;3;1;122;122;4;No definida;No definida;†587.000 COP;†4.229.508,2  ;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Las Acacias;516000000
4;3;4;188;0;4;No definida;mas de 30  ;No definida;†4.680.851,06  ;0;0;0;0;1;0;0;0;1;0;1;1;0;0;0;0;0;0;Casa;Modelia;880000000
2;3;2;103;0;6;No definida;16 a 30  ;†475.000 COP;†5.533.980,58  ;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;1;Apartamento;Santa Barbara Central;570000000
1;1;1;40;0;6;No definida;9 a 15  ;†360.000 COP;†9.750.000  ;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;Apartamento;Chico Navarra;390000000
8;8;4;304;304;6;Bueno;mas de 30  ;No definida;†9.539.473,68  ;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;1;1;0;Casa;Santa Barbara Oriental;2900000000
4;3;2;160;148;4;No definida;16 a 30  ;†430.000 COP;†4.937.500  ;1;1;0;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;Apartamento;Hayuelos;790000000
1;1;0;39;39;4;No definida;No definida;†125.000 COP;†5.384.615,38  ;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Nueva Zelandia;210000000
3;3;2;111;0;6;No definida;16 a 30  ;†967.000 COP;†6.621.621,62  ;1;0;0;1;0;0;1;0;0;0;1;1;0;0;0;0;0;0;Apartamento;San Patricio;735000000
4;5;2;218;0;6;No definida;mas de 30  ;†1.750.000 COP;†5.045.871,56  ;1;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;Apartamento;Chico Navarra;1100000000
3;3;1;130;130;4;No definida;9 a 15  ;†355.000 COP;†3.461.538,46  ;0;0;1;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;Casa;Usaquen;450000000
2;2;1;60;0;4;No definida;1 a 8  ;†242.000 COP;†6.600.000  ;1;0;1;1;1;1;1;0;0;0;1;1;0;1;0;0;0;0;Apartamento;Cantalejo;396000000
3;5;3;274;204;6;No definida;9 a 15  ;†1.700.000 COP;†9.051.094,89  ;1;0;1;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;Apartamento;Chico Norte;2480000000
No definida;5;3;600;0;6;No definida;mas de 30  ;No definida;†3.666.666,67  ;0;0;1;1;0;1;0;0;0;0;0;1;0;0;0;1;0;1;Casa;Gran America;2200000000
3;2;1;66;0;3;No definida;16 a 30  ;†192.500 COP;†4.393.939,39  ;0;0;0;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;Apartamento;Ciudad Jardin Norte;290000000
3;2;1;71;71;4;No definida;9 a 15  ;†251.000 COP;†3.802.816,9  ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Apartamento;Engativa;270000000
3;2;0;56;56;2;No definida;1 a 8  ;†85.000 COP;†2.482.142,86  ;0;1;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;Apartamento;Bosa;139000000
3;3;2;157;157;6;No definida;mas de 30  ;†908.000 COP;†4.936.305,73  ;1;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;Apartamento;Santa Barbara Central;775000000
3;2;0;47;47;3;No definida;9 a 15  ;†119.000 COP;†4.255.319,15  ;1;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;Apartamento;Verbenal san antonio;200000000
3;2;1;95;95;4;No definida;16 a 30  ;†222.000 COP;†3.684.210,53  ;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;Apartamento;Centro;350000000
8;4;0;340;320;6;No definida;mas de 30  ;No definida;†2.058.823,53  ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;Casa;Siete de Agosto;700000000
3;3;1;89;74;3;No definida;1 a 8  ;†220.000 COP;†4.044.943,82  ;0;1;1;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;Casa;Castilla;360000000
2;1;0;38;38;3;No definida;No definida;†123.500 COP;†4.368.421,05  ;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Villa Elisa;166000000
3;3;2;144;144;6;No definida;16 a 30  ;†667.895 COP;†6.250.000  ;1;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;Apartamento;Chapinero;900000000
3;3;0;90;90;4;No definida;mas de 30  ;No definida;†3.666.666,67  ;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;Apartamento;Nueva Santa fe de Bogota;330000000
3;1;0;53;53;3;No definida;1 a 8  ;†90.000 COP;†2.603.773,58  ;1;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;Apartamento;Kennedy;138000000
3;5;3;334;334;5;Bueno;16 a 30  ;†1.527.000 COP;†4.491.017,96  ;1;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;Apartamento;Puente Largo;1500000000
1;2;1;48;43;3;No definida;1 a 8  ;†230.000 COP;†6.875.000  ;1;0;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;Apartamento;Britalia;330000000
3;3;2;140;140;6;Excelente;16 a 30  ;†609.000 COP;†5.250.000  ;1;1;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;Apartamento;Sotileza;735000000
3;3;2;123;123;5;No definida;16 a 30  ;†738.000 COP;†6.097.560,98  ;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;Apartamento;Prados de la calleja;750000000
1;2;2;57;57;5;No definida;No definida;†396.000 COP;†6.228.070,18  ;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Apartamento;Maria Cristina;355000000
2;1;2;50;0;6;No definida;9 a 15  ;†498.000 COP;†6.200.000  ;1;0;1;1;0;1;0;0;0;1;1;1;0;0;1;0;0;1;Apartamento;San Patricio;310000000
3;3;2;102;94;4;No definida;9 a 15  ;†761.000 COP;†5.392.156,86  ;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;Apartamento;Cedritos;550000000
3;5;2;296;296;6;No definida;16 a 30  ;†670.000 COP;†4.222.972,97  ;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;Casa;Suba;1250000000
2;2;1;79;0;4;No definida;16 a 30  ;†305.000 COP;†4.810.126,58  ;1;0;1;0;1;1;1;0;0;0;1;0;0;1;0;0;0;1;Apartamento;Cedritos;380000000
2;2;2;79;75;4;Excelente;1 a 8  ;†358.000 COP;†5.506.329,11  ;1;1;0;0;0;0;1;1;0;1;1;1;0;0;0;0;0;0;Apartamento;Cedritos;435000000
3;2;1;78;0;4;No definida;9 a 15  ;†250.000 COP;†4.679.487,18  ;1;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;Apartamento;Hayuelos;365000000
1;2;1;49;49;6;No definida;No definida;†357.200 COP;†9.734.693,88  ;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;0;0;1;Apartamento;Chico Norte;477000000
3;3;2;120;120;5;No definida;mas de 30  ;†1.200.000 COP;†4.000.000  ;0;0;0;1;0;0;0;0;1;0;1;0;1;1;0;0;0;0;Apartamento;Santa Barbara;480000000
3;2;1;74;74;4;No definida;No definida;†211.000 COP;†3.756.756,76  ;0;0;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;Apartamento;Bosques de San Jorge;278000000
2;2;2;61;61;4;No definida;1 a 8  ;†424.000 COP;†10.327.868,85  ;1;1;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;Apartamento;Chapinero Alto;630000000
1;1;1;44;0;5;No definida;9 a 15  ;†365.000 COP;†7.272.727,27  ;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;Apartamento;El Contador;320000000
2;1;0;46;46;3;No definida;No definida;†118.000 COP;†3.615.652,17  ;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Fontibon;166320000
3;2;0;73;73;4;No definida;No definida;†5.616.718 COP;†4.356.164,38  ;0;0;0;0;1;1;0;0;0;0;0;1;0;1;0;0;0;0;Apartamento;Britalia;318000000
3;2;1;73;73;4;No definida;No definida;†319.000 COP;†4.356.164,38  ;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Britalia;318000000
3;2;1;72;64;4;No definida;9 a 15  ;†240.000 COP;†3.958.333,33  ;1;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;1;Apartamento;El dorado;285000000
2;2;2;75;75;5;No definida;No definida;No definida;†5.966.666,67  ;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;Apartamento;El Batan;447500000
3;2;1;60;0;4;No definida;16 a 30  ;†325.000 COP;†5.666.666,67  ;1;1;0;1;0;0;0;0;1;0;1;1;0;1;0;0;0;1;Apartamento;Marly;340000000
3;1;0;46;46;3;No definida;No definida;†170.500 COP;†3.913.043,48  ;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;Apartamento;Zona Franca;180000000
1;1;1;40;0;6;No definida;9 a 15  ;†360.000 COP;†9.750.000  ;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;Apartamento;Chico Navarra;390000000
3;2;2;69;60;4;No definida;mas de 30  ;†330.000 COP;†4.781.159,42  ;1;1;0;1;0;0;0;1;1;0;1;1;0;0;0;0;0;1;Apartamento;Cedro salazar;329900000
2;2;1;64;64;6;Bueno;16 a 30  ;No definida;†7.187.500  ;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;Apartamento;Chico Navarra;460000000
2;3;2;103;103;6;No definida;1 a 8  ;†750.000 COP;†8.252.427,18  ;1;0;1;1;0;0;1;1;0;0;0;0;1;0;0;0;0;1;Apartamento;Santa Bibiana;850000000
1;1;1;40;40;6;Bueno;mas de 30  ;†397.000 COP;†7.625.000  ;1;1;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;Apartamento;Las Acacias;305000000
3;2;1;98;98;3;No definida;No definida;†200.000 COP;†4.540.816,33  ;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;Apartamento;Tintala;445000000
2;2;1;61;61;4;No definida;No definida;†237.500 COP;†4.114.754,1  ;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Santa Lucia;251000000
3;2;2;94;0;4;Excelente;9 a 15  ;†380.000 COP;†5.085.106,38  ;1;1;1;0;0;0;1;0;1;0;1;1;0;0;0;0;0;0;Apartamento;Portales del norte;478000000
3;2;1;37;93;2;No definida;1 a 8  ;No definida;†6.862.217,44  ;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;0;Casa;Aures ii;255000000
1;2;1;72;72;5;No definida;mas de 30  ;†140.000 COP;†5.541.666,67  ;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;Casa;La Calleja;399000000
3;3;1;84;84;5;No definida;16 a 30  ;†385.000 COP;†4.880.952,38  ;1;0;0;1;0;1;0;0;0;1;1;0;0;1;0;0;0;1;Apartamento;Colina Campestre;410000000
3;1;1;52;51;4;No definida;No definida;†152.000 COP;†4.115.384,62  ;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;Apartamento;Gilmar;214000000
3;3;1;77;77;5;No definida;No definida;†306.000 COP;†6.493.506,49  ;0;0;0;1;0;1;1;0;0;0;1;1;0;0;0;0;0;1;Apartamento;Cordoba;500000000
1;2;1;53;53;4;No definida;No definida;†185.000 COP;†8.264.150,94  ;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;Apartamento;San Martin;438000000
2;2;1;66;66;4;No definida;No definida;No definida;†5.227.272,73  ;0;0;0;1;1;1;0;0;0;0;0;1;0;0;0;1;0;0;Apartamento;Santa Helena;345000000
3;2;1;60;0;4;No definida;9 a 15  ;†240.000 COP;†4.250.000  ;1;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;Apartamento;Gran Granada;255000000
3;2;0;70;0;3;Bueno;9 a 15  ;No definida;†2.785.714,29  ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Casa;Zona Noroccidente;195000000
6;6;2;331;0;4;No definida;mas de 30  ;No definida;†5.438.066,47  ;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;Casa;La Soledad;1800000000
2;3;2;93;84;6;No definida;1 a 8  ;†1.370.000 COP;†9.247.311,83  ;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;1;Apartamento;Santa Paula;860000000
1;1;1;47;0;4;No definida;1 a 8  ;†208.000 COP;†5.531.914,89  ;1;1;1;0;0;0;1;0;1;0;1;0;0;0;0;0;0;1;Apartamento;Santa Teresa;260000000
2;2;1;60;0;6;No definida;9 a 15  ;†615.420 COP;†7.833.333,33  ;1;0;0;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;Apartamento;San Patricio;470000000
3;2;2;85;0;4;No definida;mas de 30  ;†268.000 COP;†4.235.294,12  ;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;Apartamento;Cedritos;360000000
4;4;4;305;305;5;No definida;mas de 30  ;No definida;†4.196.721,31  ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Casa;Niza;1280000000
3;3;1;127;127;5;Bueno;1 a 8  ;†1.050.000 COP;†5.905.511,81  ;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;1;Apartamento;Nicolas de Federman;750000000
3;2;1;65;0;3;No definida;mas de 30  ;†221.000 COP;†3.615.384,62  ;0;0;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;Apartamento;Santa Teresa;235000000
2;1;0;39;35;4;Excelente;menor a 1 ;†200.000 COP;†6.373.682,86  ;1;0;1;1;1;1;0;0;1;0;1;0;1;1;0;0;0;0;Apartamento;Nueva Colina;248000000
1;1;1;69;69;6;No definida;No definida;†414.000 COP;†6.159.420,29  ;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;Apartamento;Molinos Norte;425000000
3;2;1;80;80;4;Bueno;1 a 8  ;†240.000 COP;†4.812.500  ;1;1;1;0;0;1;0;0;1;0;1;0;0;0;0;1;0;1;Apartamento;Prado Pinzon;385000000
2;2;1;60;60;6;No definida;16 a 30  ;†250.000 COP;†5.333.333,33  ;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;Apartamento;Santa Barbara;320000000
2;2;2;63;63;4;No definida;No definida;No definida;†5.079.365,08  ;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;1;Apartamento;Las Acacias;320000000
3;2;1;81;81;3;No definida;1 a 8  ;†197.000 COP;†3.950.617,28  ;1;0;0;0;0;0;1;0;1;0;1;1;0;0;0;0;0;0;Apartamento;Restrepo;320000000
1;2;1;44;44;4;No definida;No definida;No definida;†9.022.727,27  ;0;0;0;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;Apartamento;Santa Fe Del Tintal;397000000
2;2;1;53;53;4;No definida;No definida;†223.900 COP;†7.000.000  ;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;Apartamento;Caobos Salazar;371000000
2;2;0;55;55;3;No definida;No definida;†125.000 COP;†3.036.363,64  ;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Fontibon;167000000
2;1;0;36;36;3;Excelente;menor a 1 ;†102.000 COP;†5.833.333,33  ;1;0;0;1;1;1;0;1;1;0;0;1;0;1;0;0;0;0;Apartamento;Castilla;210000000
3;3;2;104;93;4;Excelente;1 a 8  ;†390.000 COP;†6.682.692,31  ;1;1;1;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;Apartamento;La Felicidad;695000000
1;1;0;29;29;3;No definida;No definida;No definida;†6.620.689,66  ;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;0;0;0;Apartamento;Quesada;192000000
3;3;2;119;102;4;No definida;1 a 8  ;†310.000 COP;†6.890.756,3  ;1;0;1;1;0;1;1;1;0;1;1;0;0;0;0;0;0;1;Apartamento;Colina Campestre;820000000
10;5;2;240;0;3;No definida;mas de 30  ;No definida;†3.333.333,33  ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Casa;Santa isabel sur;800000000
3;4;2;200;200;6;Bueno;16 a 30  ;†700.000 COP;†4.950.000  ;1;0;1;1;0;0;0;0;1;1;0;1;0;1;0;0;0;1;Apartamento;Los Rosales;990000000
3;2;1;61;54;4;No definida;16 a 30  ;†282.000 COP;†4.885.245,9  ;0;1;1;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;Apartamento;Mazuren;298000000
2;2;2;64;64;5;No definida;9 a 15  ;No definida;†6.562.500  ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Santa Barbara;420000000
1;2;1;50;50;4;No definida;No definida;†184.000 COP;†8.400.000  ;0;0;0;1;0;1;1;0;0;0;1;0;1;0;0;0;0;0;Apartamento;San Martin;420000000
6;6;2;331;215;4;No definida;mas de 30  ;†100.000 COP;†5.438.066,47  ;0;0;0;0;0;0;1;0;1;1;0;1;0;0;1;0;0;0;Casa;La Soledad;1800000000
2;2;1;62;58;4;Bueno;16 a 30  ;†109.000 COP;†3.951.612,9  ;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;Apartamento;Cedro Golf;245000000
3;2;0;53;53;3;No definida;No definida;†179.000 COP;†4.905.660,38  ;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;Apartamento;Fontibon;260000000
3;2;0;50;46;2;No definida;1 a 8  ;†60.000 COP;†3.100.000  ;0;0;0;1;0;1;0;0;1;0;0;0;0;1;1;0;0;0;Apartamento;Tierra Buena;155000000
2;3;1;91;91;4;No definida;mas de 30  ;†547.000 COP;†4.835.164,84  ;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;Apartamento;Chapinero;440000000
3;4;1;150;150;4;No definida;mas de 30  ;No definida;†3.793.333,33  ;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;Apartamento;Teusaquillo;569000000
3;2;0;45;0;3;No definida;9 a 15  ;†94.000 COP;†3.577.777,78  ;0;0;0;1;1;1;1;0;0;0;0;0;0;1;0;0;0;0;Apartamento;Kennedy;161000000
3;1;0;46;0;2;No definida;9 a 15  ;†80.000 COP;†3.043.478,26  ;0;0;0;1;1;1;0;0;0;0;0;1;0;1;0;0;0;0;Apartamento;Kennedy;140000000
2;2;1;60;0;6;No definida;9 a 15  ;†615.420 COP;†7.833.333,33  ;1;0;0;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;Apartamento;San Patricio;470000000
2;2;1;61;61;4;No definida;mas de 30  ;†290.000 COP;†5.573.770,49  ;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;Apartamento;Cedritos;340000000
2;2;1;89;89;5;No definida;mas de 30  ;†460.000 COP;†4.719.101,12  ;1;1;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;Apartamento;Suba;420000000
2;2;2;56;56;6;No definida;mas de 30  ;†500.000 COP;†13.017.857,14  ;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;Apartamento;El Nogal;729000000
3;3;2;114;114;5;No definida;9 a 15  ;No definida;†7.798.245,61  ;1;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;Apartamento;Santa Barbara;889000000
2;2;1;75;75;3;No definida;No definida;No definida;†4.626.666,67  ;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Las Mercedarias;347000000
1;1;2;50;0;4;No definida;No definida;†327.000 COP;†6.424.000  ;1;1;0;0;0;0;1;0;0;0;1;1;0;0;0;1;0;0;Apartamento;Cedritos;321200000
3;2;1;78;78;3;No definida;16 a 30  ;†220.000 COP;†3.782.051,28  ;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;Apartamento;Bavaria;295000000
2;1;1;61;0;4;No definida;No definida;†284.000 COP;†4.201.639,34  ;0;1;1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;Apartamento;Cedritos;256300000
3;3;2;97;0;4;No definida;No definida;†601.200 COP;†4.948.453,61  ;0;1;0;1;0;1;1;0;0;0;1;1;0;1;0;0;0;1;Apartamento;Cedritos;480000000
9;4;1;278;278;4;No definida;mas de 30  ;No definida;†3.525.179,86  ;1;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;Casa;San Miguel;980000000
2;3;2;85;0;4;No definida;1 a 8  ;†433.000 COP;†5.823.529,41  ;1;1;0;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;Apartamento;Cedritos;495000000
3;3;1;131;125;5;No definida;9 a 15  ;†540.000 COP;†5.801.526,72  ;1;1;0;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;Apartamento;El Contador;760000000
3;3;4;102;93;4;No definida;9 a 15  ;†270.000 COP;†6.764.705,88  ;1;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;Apartamento;La Felicidad;690000000
2;2;1;73;0;5;No definida;9 a 15  ;†280.000 COP;†5.191.780,82  ;1;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;Apartamento;Colina Campestre;379000000
2;3;2;120;0;6;No definida;No definida;†857.000 COP;†8.166.666,67  ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Chico;980000000
4;2;2;250;0;3;Bueno;mas de 30  ;No definida;†2.900.000  ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;Casa;Ciudad Montes;725000000
4;3;1;90;0;4;No definida;16 a 30  ;†270.000 COP;†4.777.777,78  ;0;0;0;1;1;1;0;0;1;1;1;1;0;1;0;0;0;0;Apartamento;Metropolis;430000000
2;2;2;71;0;5;Excelente;1 a 8  ;†642.000 COP;†6.056.338,03  ;1;1;1;1;0;1;0;1;1;0;1;0;0;0;0;0;0;1;Apartamento;Pasadena;430000000
4;4;2;168;0;5;No definida;9 a 15  ;†500.000 COP;†4.464.285,71  ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Casa;Atenas;750000000
3;1;0;53;48;3;No definida;16 a 30  ;No definida;†3.584.905,66  ;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;Apartamento;Gran Granada;190000000
3;2;0;53;53;3;No definida;No definida;†179.000 COP;†4.905.660,38  ;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;Apartamento;Fontibon;260000000
3;2;1;48;0;3;No definida;9 a 15  ;†104.000 COP;†5.042.016,81  ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;El castillo;240000000
3;2;1;50;50;3;No definida;9 a 15  ;†85.000 COP;†4.000.000  ;0;0;1;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;Apartamento;Usaquen;200000000
6;5;2;279;279;5;No definida;mas de 30  ;No definida;†4.121.863,8  ;0;0;0;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0;Casa;Morato;1150000000
3;2;1;80;80;3;No definida;9 a 15  ;†323.000 COP;†4.625.000  ;0;0;1;1;0;0;1;0;1;0;0;1;1;0;0;0;0;0;Apartamento;Santa helena;370000000
2;2;1;62;58;4;Bueno;16 a 30  ;†109.000 COP;†3.951.612,9  ;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;Apartamento;Cedro Golf;245000000
1;1;0;54;0;3;No definida;mas de 30  ;No definida;†4.814.814,81  ;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;Apartamento;La Macarena;260000000
3;4;2;108;113;5;No definida;mas de 30  ;†681.000 COP;†6.944.444,44  ;1;0;1;1;0;0;1;0;1;1;1;1;0;0;0;0;0;0;Apartamento;Pasadena;750000000
2;2;1;75;75;3;No definida;No definida;No definida;†4.626.666,67  ;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Las Mercedarias;347000000
4;3;0;81;81;3;No definida;mas de 30  ;No definida;†4.172.839,51  ;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;Apartamento;Santa Isabel;338000000
2;2;1;67;64;4;Bueno;9 a 15  ;†277.000 COP;†5.373.134,33  ;1;1;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;Apartamento;Cedritos;360000000
3;3;2;94;90;5;No definida;16 a 30  ;†500.000 COP;†5.531.914,89  ;1;0;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;Apartamento;Colina Campestre;520000000
3;2;1;264;264;5;No definida;mas de 30  ;No definida;†9.848.484,85  ;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;Casa;El Contador;2600000000
2;3;2;120;0;6;No definida;No definida;†857.000 COP;†8.166.666,67  ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Chico;980000000
2;1;0;45;45;3;No definida;No definida;No definida;†4.222.222,22  ;0;0;0;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;Apartamento;Kennedy;190000000
4;3;10;335;335;6;Bueno;mas de 30  ;No definida;†13.432.835,82  ;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;Casa;La Calleja;4500000000
3;2;1;77;77;4;No definida;9 a 15  ;†318.000 COP;†6.298.701,3  ;1;1;0;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;Apartamento;Teusaquillo;485000000
3;3;3;301;301;6;Bueno;9 a 15  ;†1.200.000 COP;†5.980.066,45  ;1;1;1;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;Apartamento;Cerros de Niza;1800000000
3;3;2;92;87;4;No definida;1 a 8  ;†450.000 COP;†7.391.304,35  ;1;1;0;0;0;0;1;0;1;0;1;1;0;0;0;0;0;0;Apartamento;CEDRO NARVAEZ;680000000
3;4;1;137;131;4;No definida;1 a 8  ;†592.000 COP;†4.890.510,95  ;0;0;0;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;Casa;Canelon;670000000
2;3;2;129;129;6;No definida;9 a 15  ;†651.000 COP;†6.162.790,7  ;1;1;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;Apartamento;San Patricio;795000000
